index,angle,doppler,frequency,inventory_prob,m,orientation,q,read_tid_prob,rounds_per_tag,speed,tari,trext
79,0.5235987755982988,True,860000000.0,0.9688,M4,back,2,0.822,7.4832,55.0,1.875e-05,True
80,0.5235987755982988,True,860000000.0,0.9734,M4,front,2,0.8006,5.9792,55.0,2.5e-05,True
81,0.5235987755982988,True,860000000.0,0.9742,M4,back,2,0.8014,5.73,55.0,2.5e-05,True
82,0.5235987755982988,True,860000000.0,0.9214,M4,front,2,0.7238,23.6406,57.5,6.25e-06,True
83,0.5235987755982988,True,860000000.0,0.9362,M4,back,2,0.7422,23.309,57.5,6.25e-06,True
84,0.5235987755982988,True,860000000.0,0.9644,M4,front,2,0.8034,7.3838,57.5,1.875e-05,True
85,0.5235987755982988,True,860000000.0,0.968,M4,back,2,0.8042,7.14,57.5,1.875e-05,True
86,0.5235987755982988,True,860000000.0,0.9632,M4,front,2,0.778,5.6266,57.5,2.5e-05,True
87,0.5235987755982988,True,860000000.0,0.9662,M4,back,2,0.7878,5.4686,57.5,2.5e-05,True
88,0.5235987755982988,True,860000000.0,0.928,M4,front,2,0.7258,22.6742,60.0,6.25e-06,True
89,0.5235987755982988,True,860000000.0,0.9366,M4,back,2,0.744,22.2786,60.0,6.25e-06,True
90,0.5235987755982988,True,860000000.0,0.961,M4,front,2,0.8082,7.0568,60.0,1.875e-05,True
91,0.5235987755982988,True,860000000.0,0.9684,M4,back,2,0.805,6.907,60.0,1.875e-05,True
92,0.5235987755982988,True,860000000.0,0.9622,M4,front,2,0.7772,5.4008,60.0,2.5e-05,True
93,0.5235987755982988,True,860000000.0,0.9642,M4,back,2,0.7762,5.334,60.0,2.5e-05,True
94,0.5235987755982988,True,860000000.0,0.9068,M4,front,2,0.7008,22.19,62.5,6.25e-06,True
95,0.5235987755982988,True,860000000.0,0.932,M4,back,2,0.7212,21.5662,62.5,6.25e-06,True
96,0.5235987755982988,True,860000000.0,0.9562,M4,front,2,0.782,6.8836,62.5,1.875e-05,True
97,0.5235987755982988,True,860000000.0,0.965,M4,back,2,0.785,6.692,62.5,1.875e-05,True
98,0.5235987755982988,True,860000000.0,0.9524,M4,front,2,0.7472,5.286,62.5,2.5e-05,True
99,0.5235987755982988,True,860000000.0,0.9666,M4,back,2,0.7626,5.1194,62.5,2.5e-05,True
100,0.5235987755982988,True,860000000.0,0.9108,M4,front,2,0.7008,21.318,65.0,6.25e-06,True
101,0.5235987755982988,True,860000000.0,0.9206,M4,back,2,0.6936,20.787,65.0,6.25e-06,True
102,0.5235987755982988,True,860000000.0,0.9524,M4,front,2,0.7644,6.6576,65.0,1.875e-05,True
103,0.5235987755982988,True,860000000.0,0.959,M4,back,2,0.7752,6.4936,65.0,1.875e-05,True
104,0.5235987755982988,True,860000000.0,0.9608,M4,front,2,0.7456,5.0792,65.0,2.5e-05,True
105,0.5235987755982988,True,860000000.0,0.9562,M4,back,2,0.7506,4.9694,65.0,2.5e-05,True
106,0.5235987755982988,True,860000000.0,0.9068,M4,front,2,0.7096,20.2144,67.5,6.25e-06,True
107,0.5235987755982988,True,860000000.0,0.9324,M4,back,2,0.7132,19.8368,67.5,6.25e-06,True
108,0.5235987755982988,True,860000000.0,0.9468,M4,front,2,0.7688,6.3832,67.5,1.875e-05,True
109,0.5235987755982988,True,860000000.0,0.9612,M4,back,2,0.7668,6.2324,67.5,1.875e-05,True
110,0.5235987755982988,True,860000000.0,0.9508,M4,front,2,0.7408,4.8716,67.5,2.5e-05,True
111,0.5235987755982988,True,860000000.0,0.9596,M4,back,2,0.7412,4.8186,67.5,2.5e-05,True
112,0.5235987755982988,False,860000000.0,0.9964,M4,front,2,0.9302,15.649,50.0,1.25e-05,True
113,0.5235987755982988,False,860000000.0,0.996,M4,back,2,0.922,15.5718,50.0,1.25e-05,True
114,0.5235987755982988,False,860000000.0,0.9932,M4,front,2,0.902,14.9562,52.5,1.25e-05,True
115,0.5235987755982988,False,860000000.0,0.9946,M4,back,2,0.9056,14.7658,52.5,1.25e-05,True
116,0.5235987755982988,False,860000000.0,0.9916,M4,front,2,0.8834,14.322,55.0,1.25e-05,True
117,0.5235987755982988,False,860000000.0,0.9942,M4,back,2,0.8846,14.164,55.0,1.25e-05,True
118,0.5235987755982988,False,860000000.0,0.9882,M4,front,2,0.8558,13.6582,57.5,1.25e-05,True
119,0.5235987755982988,False,860000000.0,0.9898,M4,back,2,0.8552,13.5278,57.5,1.25e-05,True
120,0.5235987755982988,False,860000000.0,0.9842,M4,front,2,0.83,13.0868,60.0,1.25e-05,True
121,0.5235987755982988,False,860000000.0,0.9844,M4,back,2,0.8238,13.0282,60.0,1.25e-05,True
122,0.5235987755982988,False,860000000.0,0.9718,M4,front,2,0.7826,12.624,62.5,1.25e-05,True
123,0.5235987755982988,False,860000000.0,0.977,M4,back,2,0.7884,12.462,62.5,1.25e-05,True
124,0.5235987755982988,False,860000000.0,0.9628,M4,front,2,0.7534,12.1256,65.0,1.25e-05,True
125,0.5235987755982988,False,860000000.0,0.9654,M4,back,2,0.7662,11.98,65.0,1.25e-05,True
126,0.5235987755982988,False,860000000.0,0.9548,M4,front,2,0.7268,11.6688,67.5,1.25e-05,True
127,0.5235987755982988,False,860000000.0,0.9532,M4,back,2,0.7354,11.5354,67.5,1.25e-05,True
